"","Year","LifeExpectancy","Alcohol","TotalExpenditure","HepatitisB","Measles","Polio","BMI","HIV/AIDS","GDP","Schooling","HDI_Income"
"2517",2004,83,6.6,NA,5,54.9,99,9.9,0.1,42442.2245,0.888,16
"2518",2003,82,6.9,NA,3,54.4,99,9.31,0.1,36961.42537,0.882,15.9
"2519",2002,79.9,6.9,NA,9,53.9,99,9.23,0.1,29571.7446,0.88,15.9
"2520",2001,79.8,6.6,NA,5,53.4,99,8.86,0.1,26969.24457,0.877,15.9
"2521",2000,79.6,6.2,NA,59,52.8,99,8.18,0.1,29283.55,0.873,15.9
"2522",2015,83.4,NA,NA,35,57.4,97,NA,0.1,8989.8424,0.938,16
"2523",2014,83.2,9.61,NA,23,57,96,11.66,0.1,85814.58857,0.936,15.9
"2524",2013,83,9.73,NA,175,56.6,96,11.71,0.1,84658.88768,0.934,15.8
"2525",2012,82.7,9.86,NA,61,56.2,96,11.59,0.1,83164.38795,0.932,15.7
"2526",2011,82.6,9.99,NA,621,55.8,96,11.21,0.1,87998.44468,0.932,15.6
"2527",2010,82.3,10.01,NA,77,55.4,96,11.7,0.1,74276.71842,0.92,15.4
"2528",2009,82.1,10.15,NA,958,55,96,11,0.1,69672.471,0.916,15.3
"2529",2008,82,10.29,NA,2022,54.6,96,1.29,0.1,72119.5687,0.914,15.3
"2530",2007,81.7,10.44,NA,1015,54.1,94,1.21,0.1,63223.46778,0.911,15.3
"2531",2006,81.5,10.24,NA,0,53.7,94,1.39,0.1,57348.92788,0.904,15.2
"2532",2005,81.1,10.15,NA,60,53.2,94,1.86,0.1,54797.54663,0.899,15.2
"2533",2004,81,10.55,NA,39,52.8,95,1.96,0.1,53255.97631,0.895,15.1
"2534",2003,85,10.82,NA,574,52.3,95,1.93,0.1,4796.56497,0.889,15
"2535",2002,84,10.85,NA,0,51.8,95,1.61,0.1,41336.72192,0.89,15.2
"2536",2001,82,11.12,NA,700,51.3,95,1.28,0.1,38538.64447,0.888,15.2
"2537",2000,79.7,11.26,NA,0,5.8,95,9.91,0.1,37813.23426,0.879,15.1
"2538",2015,64.5,NA,41,45,57.1,5,NA,0.1,NA,0.553,9
"2539",2014,64.4,0.01,47,594,56.2,52,3.25,0.1,NA,0.575,9
"2540",2013,63.6,0.01,71,740,55.2,5,3.25,0.1,NA,0.635,13
"2541",2012,62.8,0.01,43,13,54.2,47,3.25,0.1,NA,0.645,12.5
"2542",2011,71.7,0.76,66,13,53.2,6,3.23,0.1,NA,0.646,12
"2543",2010,73.7,0.78,84,26,52.3,83,3.28,0.1,NA,0.65,11.7
"2544",2009,73.8,0.81,84,22,51.3,83,3.55,0.1,NA,0.648,11.8
"2545",2008,73.8,0.8,83,19,5.4,83,3.4,0.1,NA,0.651,11.6
"2546",2007,73.8,0.83,83,403,49.4,83,3.72,0.1,258.3529,0.644,11.5
"2547",2006,73.7,0.97,83,517,48.5,83,3.78,0.1,1762.24617,0.636,11.4
"2548",2005,73.5,0.92,83,375,47.6,83,4.11,0.1,1577.457182,0.624,11
"2549",2004,73.2,0.93,82,189,46.8,84,4.48,0.1,148.852738,0.61,10.6
"2550",2003,73,1.29,81,801,46,85,5.12,0.1,1253.39143,0.599,10.3
"2551",2002,72.8,1.25,8,538,45.3,86,4.94,0.1,1263.13455,0.596,10.2
"2552",2001,72.7,1.29,8,290,44.6,83,4.92,0.1,1258.421953,0.589,10.1
"2553",2000,72.6,1.41,79,146,43.9,86,4.92,0.1,1177.629268,0.588,10
"2554",2015,69.7,NA,96,3,4.7,96,NA,0.2,918.6771543,0.625,11.3
"2555",2014,69.6,0.01,97,0,39.9,94,6.88,0.2,114.45919,0.622,11.3
"2556",2013,69.3,0.01,96,1,39,97,6.75,0.2,14.214412,0.617,11.2
"2557",2012,68.8,0.01,94,16,38.2,96,6.39,0.2,954.725253,0.613,11.1
"2558",2011,68.1,0.32,96,1,37.4,97,5.98,0.2,834.5412953,0.608,11.1
"2559",2010,67.3,0.32,93,0,36.6,95,6.4,0.2,738.3475227,0.603,11.1
"2560",2009,66.7,0.3,93,0,35.9,93,5.93,0.2,666.3458569,0.601,11.1
"2561",2008,66.4,0.32,86,0,35.3,87,5.58,0.3,76.914128,0.592,10.8
"2562",2007,66.1,0.35,84,2,34.7,85,5.35,0.3,52.35956,0.586,10.9
"2563",2006,65.9,0.38,88,3,34.1,76,5.7,0.3,44.2872665,0.579,10.7
"2564",2005,65.5,0.37,81,0,33.5,79,5.89,0.3,337.359236,0.572,10.6
"2565",2004,65.9,0.38,81,4,33,82,5.7,0.3,39.281834,0.563,10.5
"2566",2003,65.2,0.36,58,2144,32.5,82,4.46,0.3,236.314438,0.553,10.1
"2567",2002,64.3,0.6,39,927,32.1,84,4.48,0.3,189.3878519,0.543,9.8
"2568",2001,64,0.86,NA,38,31.6,84,4.59,0.3,17.8159721,0.535,9.7
"2569",2000,63.7,0.37,NA,192,31.3,86,4.64,0.3,138.436633,0.529,9.6
"2570",2015,74.9,NA,99,154,33.6,99,NA,0.1,5814.863134,0.738,13.6
"2571",2014,74.6,6.41,99,0,32.4,99,4.12,0.1,5941.8471,0.737,13.6
"2572",2013,74.5,6.5,99,2641,31.3,99,4,0.1,6171.262444,0.733,13.6
"2573",2012,74.3,6.56,98,5197,3.1,99,4.17,0.1,5859.915622,0.729,13.7
"2574",2011,74.1,6.07,98,3156,29,99,4.12,0.2,5491.159981,0.72,13.3
"2575",2010,73.9,5.95,98,2583,27.9,99,3.81,0.2,575.32176,0.711,13.1
"2576",2009,73.7,5.88,98,6071,26.8,99,4.11,0.3,4212.5492,0.706,13
"2577",2008,73.5,5.92,98,7790,25.7,99,3.92,0.3,4378.68746,0.7,12.9
"2578",2007,73.3,6.2,96,3893,24.6,98,3.56,0.4,3972.26475,0.687,12.3
"2579",2006,73,6.18,96,3588,23.6,98,3.49,0.5,3368.952576,0.686,12.4
"2580",2005,72.5,6.26,96,3526,22.6,98,3.55,0.5,2893.651356,0.682,12
"2581",2004,71.6,6.17,96,4165,21.7,98,3.51,0.5,2659.83918,0.674,11.9
"2582",2003,71.7,6.14,96,4519,2.9,98,3.58,0.6,2358.93629,0.666,11.8
"2583",2002,71.4,5.93,95,10315,2.2,97,3.7,0.7,296.54617,0.657,11.5
"2584",2001,71.2,5.92,95,7319,19.4,97,3.32,0.8,1893.145377,0.649,11.2
"2585",2000,71.1,5.88,95,4074,18.7,97,3.4,0.8,27.564826,0.64,10.9
"2586",2015,75.7,NA,92,1,6.3,92,NA,0.1,NA,0.746,12.9
"2587",2014,75.5,1.13,97,116,59.7,96,6.48,0.1,NA,0.743,12.9
"2588",2013,75.3,1.03,97,4,59.1,98,6.7,0.1,NA,0.741,12.9
"2589",2012,75.1,1.23,98,7,58.5,97,6.76,0.1,NA,0.739,12.9
"2590",2011,74.9,1.16,96,701,57.9,97,6.61,0.1,NA,0.735,12.9
"2591",2010,74.7,1.47,9,217,57.4,95,6.83,0.1,NA,0.732,13
"2592",2009,74.4,1.77,95,5,56.9,96,6.74,0.1,NA,0.73,13
"2593",2008,74.2,1.72,97,27,56.4,96,6.85,0.1,NA,0.714,12.2
"2594",2007,73.5,1.75,96,1,55.9,96,6.9,0.1,NA,0.709,12.2
"2595",2006,73.7,1.74,89,3,55.4,92,7.61,0.1,NA,0.703,12.1
"2596",2005,73.6,1.75,53,5,54.9,98,7.95,0.1,NA,0,11.9
"2597",2004,73.5,2.07,NA,9,54.5,95,8.64,0.1,NA,0,11.9
"2598",2003,73.2,2.4,NA,18,54.1,96,9.17,0.1,NA,0,11.9
"2599",2002,72.8,2.53,NA,19,53.6,97,9.1,0.1,NA,0,11.9
"2600",2001,73.1,3.27,NA,27,53.2,91,8.18,0.1,NA,0,11.8
"2601",2000,72.6,2.86,NA,36,52.7,96,8.52,0.1,NA,0,11.7
"2602",2015,68.3,NA,76,43,17.4,75,NA,0.1,1161.76935,0.603,12.5
"2603",2014,68,0.01,77,47,17,76,1.48,0.1,1153.51578,0.612,12.5
"2604",2013,67.7,0.01,82,4,16.6,82,1.29,0.1,117.765674,0.62,12.5
"2605",2012,67.4,0.01,83,16,16.2,83,1.1,0.1,1117.77724,0.618,12.5
"2606",2011,67.2,0.5,67,763,15.8,66,0.76,0.1,114.56179,0.607,12.5
"2607",2010,66.9,0.1,72,50,15.5,72,0.92,0.1,849.8626972,0.599,12.4
"2608",2009,66.6,0.09,72,10,15.1,78,1.2,0.1,757.3114436,0.599,12.1
"2609",2008,66.2,0.06,79,0,14.7,79,0.74,0.1,643.71911,0.566,11.7
"2610",2007,65.8,0.05,NA,0,14.2,7,0.37,0.1,524.8959363,0.541,11.3
"2611",2006,64.9,0.04,NA,90,13.9,62,0.65,0.1,441.53226,0.511,11
"2612",2005,63.7,0.36,NA,203,13.5,55,1.5,0.1,478.331859,0.492,10.6
"2613",2004,62.3,0.38,NA,41,13.2,57,1.31,0.1,467.5438297,0.484,10.2
"2614",2003,61,0.44,NA,94,12.9,55,2.48,0.1,471.4565823,0.485,9.8
"2615",2002,62,0.48,NA,0,12.6,38,3.89,0.1,48.61552,0.475,9.8
"2616",2001,59.4,0.5,NA,0,12.3,NA,3.75,0.1,56.4249869,0.47,9.8
"2617",2000,58.7,0.5,NA,0,11.9,NA,3.26,0.1,422.28633,0,0
"2618",2015,59.9,NA,88,20,24.3,88,NA,1,551.138346,0.484,12
"2619",2014,59.7,0.01,87,577,23.7,85,5.25,1,62.1318489,0.475,12
"2620",2013,59.4,0.01,84,564,23.1,84,5.12,1.5,579.43485,0.47,12
"2621",2012,58.9,0.01,84,238,22.6,84,5.11,1.7,563.6894247,0.464,12
"2622",2011,58.3,1.44,85,187,22,85,5.21,2.6,562.3393592,0.457,11.5
"2623",2010,57.4,1.21,83,120,21.4,83,5.37,3.8,487.9238913,0.449,11
"2624",2009,56.7,1.24,78,425,2.9,78,6.64,4.3,499.6468713,0.442,10.6
"2625",2008,56.2,1.33,24,187,2.4,8,5.73,4.8,513.391914,0.441,10.1
"2626",2007,55.9,1.37,NA,8,19.8,72,5.55,5.1,42.764743,0.443,10.6
"2627",2006,55.7,1.37,NA,26,19.3,85,5.56,5,377.33629,0.436,10.2
"2628",2005,55,1.14,NA,38,18.9,8,5.17,5,372.1721837,0.435,10.1
"2629",2004,54.9,1.01,NA,61,18.4,71,5.6,5.1,349.9937253,0.432,10
"2630",2003,54.7,1.02,NA,295,17.9,72,5,5.2,31.437144,0.428,9.9
"2631",2002,54.7,1,NA,363,17.5,58,4.7,5.3,28.832123,0.428,9.7
"2632",2001,54.6,0.95,NA,1833,17.1,51,4.29,5.3,26.6394652,0.426,9.4
"2633",2000,54.6,1.1,NA,3578,16.6,63,4.35,5.1,26.3932935,0.425,9.3
"2634",2015,73.5,NA,78,0,75.2,8,NA,0.1,493.775387,0.718,14.3
"2635",2014,73.3,0.01,8,0,74.8,82,5.18,0.1,4192.349758,0.716,14.3
"2636",2013,73.2,0.01,82,0,74.3,84,4.98,0.1,4266.557174,0.718,14.3
"2637",2012,73,0.01,77,0,73.8,79,4.51,0.1,451.542462,0.717,14.4
"2638",2011,72.9,0.96,82,0,73.3,84,4.6,0.1,445.18866,0.712,14.4
"2639",2010,72.8,1.24,82,0,72.7,84,4.59,0.1,3547.59975,0.707,14.4
"2640",2009,72.5,1.08,84,0,72.1,86,4.67,0.1,37.846563,0.703,14.5
"2641",2008,72.6,1.1,84,0,71.5,88,5.13,0.1,3392.64743,0.698,14.5
"2642",2007,72.5,2.05,87,0,7.8,88,5.82,0.1,2932.315883,0.698,14.5
"2643",2006,72.4,1.79,89,0,7.1,89,5.61,0.1,2892.522663,0.695,14.6
"2644",2005,72.3,1.57,89,0,69.4,9,6.52,0.1,2594.74999,0.694,14.6
"2645",2004,72.2,1.8,9,0,68.6,91,4.87,0.1,2284.37858,0.693,14.6
"2646",2003,72,1.79,85,0,67.8,91,5.9,0.1,229.714718,0.683,13.7
"2647",2002,71.9,1.51,88,0,67,85,5.3,0.1,1842.44421,0.679,13.5
"2648",2001,71.8,1.35,91,4,66.2,91,5.66,0.1,1837.977391,0.674,13.2
"2649",2000,71.6,1.24,93,0,65.5,91,4.75,0.1,263.27236,0.676,13.7
"2650",2015,71.2,NA,9,0,47.1,88,NA,0.3,17321.83373,0.779,12.7
"2651",2014,71.1,6.94,92,0,46,94,5.93,0.3,19325.24283,0.778,12.7
"2652",2013,71,6.71,92,0,45,94,5.98,0.3,1967.83283,0.773,12.7
"2653",2012,78,6.7,92,0,44,91,5.78,0.4,19152.531,0.772,12.6
"2654",2011,76,6.5,9,0,43,91,5.6,0.4,1953.9767,0.774,12.6
"2655",2010,74,6.5,9,0,42,91,5.29,0.4,16683.94578,0.772,12.5
"2656",2009,71,6.37,9,0,41.1,9,6.47,0.2,1458.8796,0.773,12.5
"2657",2008,69.9,6.41,9,0,4.2,91,4.4,0.3,21188.11857,0.767,12.4
"2658",2007,69.7,6.37,89,0,39.3,9,4.82,0.7,1653.1844,0.76,12.4
"2659",2006,69.6,6.35,89,0,38.4,89,4.49,0.6,1495.96337,0.751,12.3
"2660",2005,69.5,6.12,95,0,37.6,95,5.31,0.5,12323.1275,0.745,12.3
"2661",2004,69.4,5.82,94,0,36.8,94,5.22,1,129.51914,0.736,12.2
"2662",2003,69.3,5.53,76,0,36,91,5.13,0.5,884.518666,0.729,12
"2663",2002,69.2,5.12,5,0,35.2,96,5,2,749.626612,0.721,11.9
"2664",2001,69.1,4.55,NA,0,34.4,91,4.4,1.2,6935.721451,0.715,11.8
"2665",2000,69.1,4.68,NA,0,33.6,9,4.17,0.9,643.947262,0.709,11.7
"2666",2015,75.3,NA,98,16,61.2,98,NA,0.1,3828.91589,0.723,14.6
"2667",2014,75.1,1.39,98,15,6.2,98,7,0.1,4271.68172,0.722,14.7
"2668",2013,74.9,1.29,98,16,59.3,98,7.26,0.1,4199.47253,0.72,14.7
"2669",2012,74.9,1.3,97,48,58.3,97,7.18,0.1,4137.55421,0.717,14.6
"2670",2011,74.8,1.29,98,11,57.4,98,7.15,0.1,4256.91279,0.714,14.5
"2671",2010,74.8,1.28,98,1,56.5,98,6.54,0.1,414.15177,0.71,14.4
"2672",2009,74.7,1.4,99,1,55.6,99,6.18,0.1,4129.977335,0.706,14.4
"2673",2008,74.7,1.37,99,2,54.7,99,5.63,0.1,431.9326,0.701,14.3
"2674",2007,74.6,1.24,98,4,53.9,98,5.64,0.1,3778.184171,0.695,14.3
"2675",2006,74.4,1.46,99,3,53.1,99,5.64,0.1,3371.71231,0.689,14.2
"2676",2005,74.2,1.37,97,15,52.2,98,5.57,0.1,3194.562243,0.683,13.9
"2677",2004,74,1.36,96,1,51.4,97,5.63,0.1,3112.83529,0.673,13.6
"2678",2003,73.7,1.34,92,22,5.6,95,5.36,0.1,2761.969249,0.667,13.5
"2679",2002,73.5,1.17,93,98,49.7,96,5.32,0.1,2346.5937,0.662,13.3
"2680",2001,73.2,1.19,94,231,48.9,98,5.29,0.1,2254.933126,0.654,13.1
"2681",2000,72.9,1.21,94,47,48.1,97,5.4,0.1,2213.91488,0.646,12.8
"2682",2015,75.8,NA,97,342,66.1,97,NA,0.1,1979.52569,0.764,14.5
"2683",2014,75.5,1.45,96,565,65.3,96,5.41,0.1,12127.22522,0.759,14.5
"2684",2013,75.2,1.41,97,7405,64.5,98,5.38,0.1,12542.93565,0.754,14.4
"2685",2012,74.8,1.54,97,349,63.7,97,5.24,0.1,1172.3843,0.75,14.3
"2686",2011,74.5,1.53,96,111,62.8,97,5.29,0.1,11341.13395,0.737,13.8
"2687",2010,74.2,1.49,96,7,61.9,97,5.61,0.1,1672.5693,0.715,13
"2688",2009,73.9,1.4,94,4,61.1,96,6.8,0.1,936.499911,0.709,12.5
"2689",2008,73.5,1.39,92,0,6.2,96,6.7,0.1,185.68975,0.705,12.5
"2690",2007,73.2,1.26,96,3,59.3,96,6.4,0.1,979.49246,0.697,12.3
"2691",2006,72.8,1.29,82,34,58.5,9,5.81,0.1,834.869161,0.687,11.9
"2692",2005,72.4,1.29,85,6200,57.6,9,5.45,0.1,7384.354661,0.681,11.9
"2693",2004,72,1.35,77,8927,56.8,85,5.37,0.1,64.72953,0.675,12
"2694",2003,71.6,1.42,68,5844,55.9,69,5.34,0.1,4718.51291,0.668,11.9
"2695",2002,71.2,1.47,72,7823,55.1,78,5.36,0.1,366.57,0.658,11.5
"2696",2001,78,1.49,77,30509,54.3,88,5.16,0.1,3119.63716,0.653,11.1
"2697",2000,74,1.54,71,16244,53.5,85,4.95,0.1,4316.553895,0.641,10.7
"2698",2015,66.3,NA,99,0,48.6,99,NA,0.1,6432.668768,0.688,10.8
"2699",2014,66,2.9,97,0,47.7,98,2.7,0.1,7962.365824,0.683,10.8
"2700",2013,65.4,2.93,98,0,46.7,98,2.12,0.1,734.42525,0.678,10.7
"2701",2012,65.6,2.75,98,0,45.9,98,1.96,0.1,6675.262954,0.672,10.7
"2702",2011,65.6,2.55,97,0,45,97,1.98,0.1,5649.978486,0.665,10.6
"2703",2010,65.8,2.48,96,0,44.2,96,1.99,0.1,4439.23,0,10.6
"2704",2009,65.6,2.35,97,0,43.4,97,1.88,0.1,436.459223,0,10.5
"2705",2008,64.5,2.4,96,0,42.7,96,1.93,0.1,394.467675,0,10.5
"2706",2007,64.1,2.58,98,59,42,98,2.16,0.1,26.371428,0,10.4
"2707",2006,63.7,2.71,98,48,41.3,98,2.9,0.1,2136.66815,0,10.4
"2708",2005,63.3,2.85,99,0,4.7,99,3.51,0.1,174.51475,0,10.3
"2709",2004,63.5,2.86,96,1,4,98,4.3,0.1,1453.917166,0,10.3
"2710",2003,63.4,2.88,97,1,39.4,66,3.85,0.1,1283.885977,0,10.3
"2711",2002,63.3,2.33,96,11,38.7,99,3.34,0.1,967.917468,0,10.2
"2712",2001,64,2.35,NA,9,38.1,94,3.87,0.1,774.4763388,0,10.2
"2713",2000,63.8,2.9,NA,113,37.5,98,3.94,0.1,643.17518,0,0
"2714",2013,NA,0.01,9,0,79.3,9,16.61,0.1,3542.13589,NA,0
"2715",2015,62.3,NA,78,478,18.5,82,NA,3.1,693.8963829,0.488,10
"2716",2014,61.5,0.01,78,314,18.1,82,7.22,3.2,719.172669,0.483,10
"2717",2013,67,0.01,78,7878,17.6,82,7.47,4,662.492293,0.478,10
"2718",2012,60,0.01,78,2027,17.2,82,7.58,4.6,647.74741,0.477,10
"2719",2011,59.3,10.22,82,3312,16.7,82,9.9,6.8,584.3962137,0.477,10.7
"2720",2010,58.4,10.03,8,1313,16.3,79,11.2,8,594.9972557,0.473,10.9
"2721",2009,57.5,9.63,79,1601,15.9,78,8.43,8.1,647.17732,0.464,10.8
"2722",2008,56.3,9.79,71,1319,15.6,69,9.1,8.2,449.6928183,0.453,10.6
"2723",2007,55.5,9.65,73,3776,15.2,7,9.76,8.4,41.858631,0.442,10.3
"2724",2006,54.9,9.81,64,5736,14.8,62,9.86,8.6,336.4593923,0.434,10.6
"2725",2005,53.2,10.09,64,22,14.5,59,9.36,8.7,315.788227,0.429,10.9
"2726",2004,51.3,9.89,62,141,14.2,58,8.9,8.9,288.236949,0.427,11.6
"2727",2003,51,10.16,44,29429,13.9,57,7.54,9.4,237.9995917,0.418,11.5
"2728",2002,48.8,10.42,29,49871,13.6,57,7.78,10,24.2423229,0.404,11
"2729",2001,47.7,10.57,NA,48543,13.3,56,7.26,10.8,234.984775,0.396,10.8
"2730",2000,46.6,10.47,NA,42554,13,55,6.77,11.6,257.63369,0.382,9.8
"2731",2015,71.3,NA,22,105,61.3,51,NA,0.2,2124.662666,0.748,15.3
"2732",2014,78,8.06,22,0,6.7,45,7.1,0.2,314.658296,0.746,15.2
"2733",2013,71,8.44,46,0,6.1,72,7.67,0.2,429.71554,0.744,15.2
"2734",2012,77,8.44,46,12746,59.6,72,7.47,0.2,3855.42128,0.739,15.1
"2735",2011,75,8.48,21,1333,59,54,6.98,0.2,3569.75727,0.734,14.9
"2736",2010,69.8,8.39,48,39,58.5,57,7.81,0.2,2965.142365,0.728,14.9
"2737",2009,69.2,8.71,66,0,58,74,7.8,0.3,2545.48341,0.734,14.9
"2738",2008,67.7,9.46,84,48,57.6,91,6.63,0.4,3891.37823,0.73,14.9
"2739",2007,67.5,8.86,92,1005,57.2,98,6.36,0.7,368.68998,0.723,14.8
"2740",2006,67.7,7.99,96,42724,56.8,99,6.39,0.8,233.18831,0.716,14.7
"2741",2005,67,7.31,97,2392,56.4,95,6.41,0.9,1828.717626,0.707,14.5
"2742",2004,67.4,6.79,98,146,56.1,99,6.61,1,1367.352433,0.7,14.6
"2743",2003,67.6,5.92,77,411,55.7,99,6.93,0.9,148.522488,0.691,14.3
"2744",2002,67.6,4.89,48,7587,55.4,99,6.25,0.9,879.475486,0.683,13.9
"2745",2001,67.7,4.31,7,16970,55.1,99,5.66,0.8,78.738243,0.673,13.2
"2746",2000,67.5,4.49,4,817,54.8,99,5.59,0.7,635.789635,0.669,13.3
"2747",2015,77.1,NA,99,347,64.2,99,NA,0.1,3911.74689,0.836,13.3
"2748",2014,76.9,1.91,99,344,62.4,99,3.64,0.1,44449.7435,0.832,13.3
"2749",2013,76.7,1.82,98,0,6.5,98,3.49,0.1,4335.64268,0.829,13.3
"2750",2012,76.5,1.75,96,132,58.6,96,3.45,0.1,42112.23565,0.826,13.3
"2751",2011,76.3,1.73,95,0,57.1,95,3.7,0.1,4462.3129,0.824,13.3
"2752",2010,76.2,1.69,94,87,55.8,94,3.93,0.1,3549.14832,0.826,13.3
"2753",2009,76,1.73,93,0,55.1,94,4.5,0.1,3372.57517,0.831,13.2
"2754",2008,75.8,1.86,92,55,54.8,94,2.93,0.1,45758.9554,0.829,13.1
"2755",2007,75.6,1.69,92,0,55.1,94,2.57,0.1,42672.61323,0.826,12.9
"2756",2006,75.4,1.74,92,0,55.8,94,2.33,0.1,42372.22166,0.823,12.8
"2757",2005,75.3,1.79,92,29,56.6,94,2.32,0.1,39439.8197,0.818,12.6
"2758",2004,75.1,1.77,92,22,57,94,2.46,0.1,36161.1761,0.813,12.4
"2759",2003,74.9,1.74,92,42,56.8,94,2.65,0.1,3323.52318,0.808,12.3
"2760",2002,74.7,1.72,92,53,56,94,2.72,0.1,31311.35936,0.803,12.1
"2761",2001,74.5,1.67,92,30,55,94,2.48,0.1,3161.52935,0.798,12
"2762",2000,74.2,1.64,92,69,54.1,94,2.38,0.1,3371.26869,0.791,11.8
"2763",2015,81.2,10.66,NA,91,66.6,96,NA,0.1,NA,NA,NA
"2764",2014,81,10.37,NA,133,66,95,9.12,0.1,NA,NA,NA
"2765",2013,87,10.32,NA,1919,65.4,95,9.34,0.1,NA,NA,NA
"2766",2012,86,10.42,NA,2092,64.8,95,9.41,0.1,NA,NA,NA
"2767",2011,86,10.68,NA,1112,64.2,95,9.34,0.1,NA,NA,NA
"2768",2010,82,10.88,NA,443,63.6,94,9.51,0.1,NA,NA,NA
"2769",2009,81,10.79,NA,1212,63.1,93,9.81,0.1,NA,NA,NA
"2770",2008,79.6,11.47,NA,1445,62.5,92,8.85,0.1,NA,NA,NA
"2771",2007,79.5,11.84,NA,1022,61.9,92,8.42,0.1,NA,NA,NA
"2772",2006,79.3,11.61,NA,764,61.3,92,8.36,0.1,NA,NA,NA
"2773",2005,79,12.05,NA,79,6.7,91,8.24,0.1,NA,NA,NA
"2774",2004,78.8,12.22,NA,189,6.1,92,7.98,0.1,NA,NA,NA
"2775",2003,78.3,11.85,NA,460,59.5,91,7.81,0.1,NA,NA,NA
"2776",2002,78.2,11.44,NA,314,58.8,91,7.57,0.1,NA,NA,NA
"2777",2001,78,10.91,NA,73,58.2,91,7.31,0.1,NA,NA,NA
"2778",2000,77.8,10.59,NA,104,57.5,91,6.94,0.1,NA,NA,NA
"2779",2015,61.8,NA,98,30,23.8,96,NA,1.4,NA,NA,NA
"2780",2014,67,0.01,97,88,23.2,97,5.58,1.4,NA,NA,NA
"2781",2013,59.7,4.2,91,185,22.5,91,5.57,2.1,NA,NA,NA
"2782",2012,58.6,3.98,92,1668,21.9,9,5.72,2.4,NA,NA,NA
"2783",2011,58.3,4.04,9,1622,21.3,88,5.72,3.1,NA,NA,NA
"2784",2010,57.5,4.19,91,167,2.7,94,5.3,4.6,NA,NA,NA
"2785",2009,56.9,3.97,85,1574,2.2,88,3.97,6.4,NA,NA,NA
"2786",2008,56.2,3.44,86,3413,19.6,89,4.21,7.4,NA,NA,NA
"2787",2007,54.5,4.4,83,7726,19.1,88,4.72,8.5,NA,NA,NA
"2788",2006,53.1,4.07,9,2362,18.6,91,6.86,9.4,NA,NA,NA
"2789",2005,52.2,3.94,9,23,18.1,91,4.66,10,NA,NA,NA
"2790",2004,51.5,3.81,95,1419,17.7,95,4.1,10.8,NA,NA,NA
"2791",2003,58,2.34,95,1673,17.2,97,4.6,11.5,NA,NA,NA
"2792",2002,52,3.37,89,5131,16.8,91,3.59,12.1,NA,NA,NA
"2793",2001,49.6,4.09,NA,11847,16.4,65,3.28,12.5,NA,NA,NA
"2794",2000,49.2,3.89,NA,14649,16,64,2.64,12.8,NA,NA,NA
"2795",2015,79.3,NA,92,188,69.6,93,NA,0.1,NA,NA,NA
"2796",2014,79.1,8.82,92,667,69.1,93,17.14,0.1,NA,NA,NA
"2797",2013,78.9,8.82,91,187,68.6,93,16.9,0.1,NA,NA,NA
"2798",2012,78.8,8.82,9,55,68,93,17.2,0.1,NA,NA,NA
"2799",2011,78.7,8.67,91,220,67.5,94,17.6,0.1,NA,NA,NA
"2800",2010,78.7,8.55,92,63,66.9,93,17.2,0.1,NA,NA,NA
"2801",2009,78.5,8.71,92,71,66.3,93,17,0.1,NA,NA,NA
"2802",2008,78.2,8.74,94,140,65.7,94,16.2,0.1,NA,NA,NA
"2803",2007,78.1,8.74,93,43,65.1,93,15.57,0.1,NA,NA,NA
"2804",2006,77.8,8.63,93,55,64.4,93,15.27,0.1,NA,NA,NA
"2805",2005,77.5,8.52,93,66,63.8,92,15.15,0.1,NA,NA,NA
"2806",2004,77.5,8.48,92,37,63.1,92,15.14,0.1,NA,NA,NA
"2807",2003,77.2,8.4,92,56,62.4,91,15.6,0.1,NA,NA,NA
"2808",2002,77,8.33,88,41,61.7,9,14.55,0.1,NA,NA,NA
"2809",2001,76.9,8.25,89,116,6.9,89,13.73,0.1,NA,NA,NA
"2810",2000,76.8,8.21,9,85,6.1,9,13.7,0.1,NA,NA,NA
"2811",2015,77,NA,95,0,64,95,NA,0.1,15524.84247,0.794,15.5
"2812",2014,76.8,6.03,95,0,63.4,95,8.58,0.1,16737.89827,0.791,15.5
"2813",2013,76.8,5.82,94,0,62.9,94,8.68,0.1,16881.2568,0.788,15.5
"2814",2012,76.5,5.77,95,0,62.3,95,8.74,0.1,1592.6819,0.784,15.5
"2815",2011,77,5.97,95,0,61.8,95,8.55,0.1,14166.4998,0.78,15.5
"2816",2010,76.3,6.21,95,0,61.2,95,8.63,0.1,11938.212,0.777,15.6
"2817",2009,76.6,6.67,95,0,6.7,95,8.78,0.1,9415.17386,0.774,15.5
"2818",2008,76.4,6.76,94,0,6.1,94,8.17,0.1,962.312164,0.77,15.7
"2819",2007,75.4,6.67,94,0,59.5,94,8.23,0.1,79.69746,0.76,15.3
"2820",2006,76.2,6.58,95,0,58.9,95,11.17,0.1,5877.87678,0.756,15.2
"2821",2005,75.7,6.35,96,0,58.3,96,11.15,0.1,522.951116,0.753,15.5
"2822",2004,75.4,5.66,94,0,57.7,95,11.59,0.1,4117.38853,0.75,15.5
"2823",2003,75.4,5.11,91,0,57,91,6.52,0.1,3622.52284,0.747,15
"2824",2002,75.4,5.86,95,0,56.3,93,7.18,0.1,488.768855,0.746,14.7
"2825",2001,75.2,6.48,94,0,55.7,94,7.46,0.1,6281.37747,0.742,14.2
